mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7619460423787435,0.021157905766798414,0.013589143753051758,0.0018151726453663778,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.789098998887653,0.8923538230884558,0.8452398800599701,0.8422309006786929,0.04220726752485789,4
1.0333565870920818,0.09587662388628373,0.019615650177001953,0.0013976122459051104,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.8252502780867631,0.8999625187406297,0.8384932533733134,0.8545686834002355,0.032550415397177034,2
1.0166298548380535,0.03901449997680397,0.023241678873697918,0.005500281593599993,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.8107526881720429,0.9035982008995502,0.834032983508246,0.8494612908599465,0.03944275860207489,3
0.7418814500172933,0.050089070024074325,0.015597263971964518,0.005621729220210278,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.7812013348164627,0.892616191904048,0.8394302848575712,0.8377492705260273,0.045500453857435334,5
0.8871569633483887,0.012151327012371337,0.014995574951171875,0.0016031204389365436,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.8294771968854283,0.9010869565217391,0.8334707646176911,0.8546783060082861,0.03285634669961451,1
